"run"	"Année"	"baseline"	"scen"	"ssp"	"recup"	"Bonifié"	"mgmt.unit"	"Superficie"	"Volume"	"Area cut"	"Vol cut"	"min_area"	"min_vol"
9	2060	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"1171"	148	3204273	148	3204273	142	3031730
9	2060	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"1171"	154	3403971	154	3403971	124	2755298
9	2060	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"1171"	156	3342408	156	3342408	152	3089672
9	2065	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"1171"	148	3336418	148	3336418	142	3031730
9	2065	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"1171"	156	3410604	156	3410604	124	2755298
9	2065	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"1171"	158	3399118	158	3399118	152	3089672
9	2070	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"1171"	152	3204635	152	3204635	142	3031730
9	2070	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"1171"	148	3207796	148	3207796	124	2755298
9	2070	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"1171"	154	3536818	154	3536818	152	3089672
9	2075	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"1171"	156	3632618	156	3632618	142	3031730
9	2075	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"1171"	152	3373372	152	3373372	124	2755298
9	2075	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"1171"	158	3459082	158	3459082	152	3089672
9	2080	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"1171"	156	3438062	156	3438062	142	3031730
9	2080	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"1171"	152	3351625	152	3351625	124	2755298
9	2080	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"1171"	160	3457728	160	3457728	152	3089672
9	2085	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"1171"	156	3370856	156	3370856	142	3031730
9	2085	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"1171"	156	3667271	156	3667271	124	2755298
9	2085	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"1171"	160	3524920	160	3524920	152	3089672
9	2090	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"1171"	150	3314028	150	3314028	142	3031730
9	2090	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"1171"	146	3025204	146	3025204	124	2755298
9	2090	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"1171"	160	3399367	160	3399367	152	3089672
9	2095	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"1171"	148	3104584	148	3104584	142	3031730
9	2095	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"1171"	124	2755298	124	2755298	124	2755298
9	2095	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"1171"	152	3253595	152	3253595	152	3089672
9	2100	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"1171"	142	3031730	142	3031730	142	3031730
9	2100	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"1171"	152	3255656	152	3255656	124	2755298
9	2100	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"1171"	156	3406064	156	3406064	152	3089672
9	2025	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	58	1300136	58	1300136	52	1046656
9	2025	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	54	1080398	54	1080398	54	1073664
9	2025	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	54	1131586	54	1131586	54	1130503
9	2030	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	58	1184192	58	1184192	52	1046656
9	2030	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	54	1150711	54	1150711	54	1073664
9	2030	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	58	1130503	58	1130503	54	1130503
9	2035	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	56	1113224	56	1113224	52	1046656
9	2035	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	58	1301848	58	1301848	54	1073664
9	2035	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	58	1264024	58	1264024	54	1130503
9	2040	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	52	1046656	52	1046656	52	1046656
9	2040	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	54	1073664	54	1073664	54	1073664
9	2040	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1326493	64	1326493	54	1130503
9	2045	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	58	1179285	58	1179285	52	1046656
9	2045	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	64	1314822	64	1314822	54	1073664
9	2045	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	60	1157440	60	1157440	54	1130503
9	2050	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	62	1253841	62	1253841	52	1046656
9	2050	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	64	1394339	64	1394339	54	1073664
9	2050	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	62	1217891	62	1217891	54	1130503
9	2055	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	64	1302286	64	1302286	52	1046656
9	2055	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	64	1390244	64	1390244	54	1073664
9	2055	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1393325	64	1393325	54	1130503
9	2060	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	64	1448608	64	1448608	52	1046656
9	2060	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	64	1380229	64	1380229	54	1073664
9	2060	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1442018	64	1442018	54	1130503
9	2065	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	64	1442073	64	1442073	52	1046656
9	2065	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	64	1370506	64	1370506	54	1073664
9	2065	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1442596	64	1442596	54	1130503
9	2070	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	64	1426088	64	1426088	52	1046656
9	2070	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	64	1448930	64	1448930	54	1073664
9	2070	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1550652	64	1550652	54	1130503
9	2075	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	64	1493914	64	1493914	52	1046656
9	2075	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	64	1613473	64	1613473	54	1073664
9	2075	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1287572	64	1287572	54	1130503
9	2080	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	64	1498228	64	1498228	52	1046656
9	2080	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	64	1432964	64	1432964	54	1073664
9	2080	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1487918	64	1487918	54	1130503
9	2085	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	64	1484263	64	1484263	52	1046656
9	2085	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	64	1406625	64	1406625	54	1073664
9	2085	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1433524	64	1433524	54	1130503
9	2090	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	64	1424552	64	1424552	52	1046656
9	2090	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	64	1366006	64	1366006	54	1073664
9	2090	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1330892	64	1330892	54	1130503
9	2095	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	64	1408175	64	1408175	52	1046656
9	2095	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	66	1524720	66	1524720	54	1073664
9	2095	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1446790	64	1446790	54	1130503
9	2100	"0"	"SSP2-4.5 - reboisement"	"SSP2-4.5"	"20%"	"reboisement"	"12171"	66	1482741	66	1482741	52	1046656
9	2100	"0"	"SSP3-7.0 - reboisement"	"SSP3-7.0"	"20%"	"reboisement"	"12171"	66	1479990	66	1479990	54	1073664
9	2100	"0"	"climat stable - reboisement"	"climat stable"	"20%"	"reboisement"	"12171"	64	1528323	64	1528323	54	1130503
9	2025	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	54	1257752	54	1257752	54	1131073
9	2025	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	54	1207062	54	1207062	54	1128735
9	2025	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	58	1236508	58	1236508	54	997774
9	2030	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	54	1167998	54	1167998	54	1131073
9	2030	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	54	1272339	54	1272339	54	1128735
9	2030	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	54	1202180	54	1202180	54	997774
9	2035	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	58	1131073	58	1131073	54	1131073
9	2035	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	58	1128735	58	1128735	54	1128735
9	2035	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	56	997774	56	997774	54	997774
9	2040	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	58	1132009	58	1132009	54	1131073
9	2040	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	58	1174768	58	1174768	54	1128735
9	2040	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	58	1242210	58	1242210	54	997774
9	2045	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	56	1145472	56	1145472	54	1131073
9	2045	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	62	1221398	62	1221398	54	1128735
9	2045	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	56	1119700	56	1119700	54	997774
9	2050	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	64	1264587	64	1264587	54	1131073
9	2050	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	64	1215204	64	1215204	54	1128735
9	2050	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	64	1310201	64	1310201	54	997774
9	2055	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	62	1456887	62	1456887	54	1131073
9	2055	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	60	1319126	60	1319126	54	1128735
9	2055	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	60	1333186	60	1333186	54	997774
9	2060	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	64	1421409	64	1421409	54	1131073
9	2060	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	60	1277458	60	1277458	54	1128735
9	2060	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	64	1300837	64	1300837	54	997774
9	2065	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	64	1479196	64	1479196	54	1131073
9	2065	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	60	1436884	60	1436884	54	1128735
9	2065	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	60	1389289	60	1389289	54	997774
9	2070	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	62	1314182	62	1314182	54	1131073
9	2070	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	62	1400764	62	1400764	54	1128735
9	2070	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	64	1511479	64	1511479	54	997774
9	2075	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	62	1444722	62	1444722	54	1131073
9	2075	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	62	1395223	62	1395223	54	1128735
9	2075	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	60	1303984	60	1303984	54	997774
9	2080	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	60	1295746	60	1295746	54	1131073
9	2080	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	62	1453086	62	1453086	54	1128735
9	2080	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	66	1586543	66	1586543	54	997774
9	2085	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	62	1445136	62	1445136	54	1131073
9	2085	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	62	1427754	62	1427754	54	1128735
9	2085	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	60	1369582	60	1369582	54	997774
9	2090	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	62	1368526	62	1368526	54	1131073
9	2090	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	62	1400077	62	1400077	54	1128735
9	2090	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	60	1271328	60	1271328	54	997774
9	2095	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	62	1432896	62	1432896	54	1131073
9	2095	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	62	1384604	62	1384604	54	1128735
9	2095	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	60	1289629	60	1289629	54	997774
9	2100	"0"	"SSP2-4.5 - recup70%"	"SSP2-4.5"	"70%"	"recup70%"	"12171"	64	1442775	64	1442775	54	1131073
9	2100	"0"	"SSP3-7.0 - recup70%"	"SSP3-7.0"	"70%"	"recup70%"	"12171"	62	1369762	62	1369762	54	1128735
9	2100	"0"	"climat stable - recup70%"	"climat stable"	"70%"	"recup70%"	"12171"	62	1371608	62	1371608	54	997774
9	2025	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	62	1280061	62	1280061	56	1157446
9	2025	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	58	1357276	58	1357276	52	1015614
9	2025	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	50	990200	50	990200	50	990200
9	2030	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	56	1186100	56	1186100	56	1157446
9	2030	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	54	1129928	54	1129928	52	1015614
9	2030	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	54	1177478	54	1177478	50	990200
9	2035	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	60	1275531	60	1275531	56	1157446
9	2035	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	58	1155786	58	1155786	52	1015614
9	2035	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	58	1301537	58	1301537	50	990200
9	2040	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	62	1336756	62	1336756	56	1157446
9	2040	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	52	1015614	52	1015614	52	1015614
9	2040	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	56	1073794	56	1073794	50	990200
9	2045	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	62	1201430	62	1201430	56	1157446
9	2045	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	64	1247816	64	1247816	52	1015614
9	2045	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	64	1337183	64	1337183	50	990200
9	2050	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	64	1376750	64	1376750	56	1157446
9	2050	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	64	1244988	64	1244988	52	1015614
9	2050	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	62	1306390	62	1306390	50	990200
9	2055	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	64	1384447	64	1384447	56	1157446
9	2055	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	64	1392186	64	1392186	52	1015614
9	2055	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	64	1335159	64	1335159	50	990200
9	2060	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	64	1398088	64	1398088	56	1157446
9	2060	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	66	1558464	66	1558464	52	1015614
9	2060	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	64	1430777	64	1430777	50	990200
9	2065	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	66	1564700	66	1564700	56	1157446
9	2065	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	66	1528926	66	1528926	52	1015614
9	2065	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	64	1416554	64	1416554	50	990200
9	2070	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	62	1255754	62	1255754	56	1157446
9	2070	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	62	1400674	62	1400674	52	1015614
9	2070	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	64	1458698	64	1458698	50	990200
9	2075	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	62	1377374	62	1377374	56	1157446
9	2075	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	62	1441432	62	1441432	52	1015614
9	2075	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	64	1321160	64	1321160	50	990200
9	2080	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	62	1400340	62	1400340	56	1157446
9	2080	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	62	1427824	62	1427824	52	1015614
9	2080	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	56	1278037	56	1278037	50	990200
9	2085	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	62	1411736	62	1411736	56	1157446
9	2085	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	62	1341344	62	1341344	52	1015614
9	2085	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	58	1279518	58	1279518	50	990200
9	2090	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	62	1332472	62	1332472	56	1157446
9	2090	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	58	1288942	58	1288942	52	1015614
9	2090	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	58	1347248	58	1347248	50	990200
9	2095	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	58	1228489	58	1228489	56	1157446
9	2095	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	60	1258956	60	1258956	52	1015614
9	2095	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	58	1276340	58	1276340	50	990200
9	2100	"0"	"SSP2-4.5 - reference"	"SSP2-4.5"	"20%"	"reference"	"12171"	58	1157446	58	1157446	56	1157446
9	2100	"0"	"SSP3-7.0 - reference"	"SSP3-7.0"	"20%"	"reference"	"12171"	58	1311476	58	1311476	52	1015614
9	2100	"0"	"climat stable - reference"	"climat stable"	"20%"	"reference"	"12171"	54	1175428	54	1175428	50	990200
9	2025	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	58	1371130	58	1371130	58	1104376
9	2025	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	48	1088562	48	1088562	48	1043124
9	2025	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	54	1126452	54	1126452	52	1108360
9	2030	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	58	1201182	58	1201182	58	1104376
9	2030	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	54	1186206	54	1186206	48	1043124
9	2030	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	52	1153902	52	1153902	52	1108360
9	2035	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	58	1207106	58	1207106	58	1104376
9	2035	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	54	1087232	54	1087232	48	1043124
9	2035	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	58	1108360	58	1108360	52	1108360
9	2040	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	58	1104376	58	1104376	58	1104376
9	2040	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	54	1043124	54	1043124	48	1043124
9	2040	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	54	1226528	54	1226528	52	1108360
9	2045	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	62	1229483	62	1229483	58	1104376
9	2045	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	56	1101942	56	1101942	48	1043124
9	2045	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	58	1247056	58	1247056	52	1108360
9	2050	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	62	1267126	62	1267126	58	1104376
9	2050	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	64	1327296	64	1327296	48	1043124
9	2050	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	64	1274827	64	1274827	52	1108360
9	2055	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	64	1325220	64	1325220	58	1104376
9	2055	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	64	1412940	64	1412940	48	1043124
9	2055	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	64	1453056	64	1453056	52	1108360
9	2060	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	64	1382379	64	1382379	58	1104376
9	2060	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	64	1380138	64	1380138	48	1043124
9	2060	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	64	1264590	64	1264590	52	1108360
9	2065	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	64	1481173	64	1481173	58	1104376
9	2065	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	64	1402960	64	1402960	48	1043124
9	2065	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	64	1348104	64	1348104	52	1108360
9	2070	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	64	1522802	64	1522802	58	1104376
9	2070	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	60	1533968	60	1533968	48	1043124
9	2070	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	64	1413664	64	1413664	52	1108360
9	2075	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	64	1560152	64	1560152	58	1104376
9	2075	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	60	1331768	60	1331768	48	1043124
9	2075	"0"	"climat stable - reserve"	"climat stable"	"20%"	"reserve"	"12171"	64	1357138	64	1357138	52	1108360
9	2080	"0"	"SSP2-4.5 - reserve"	"SSP2-4.5"	"20%"	"reserve"	"12171"	64	1337042	64	1337042	58	1104376
9	2080	"0"	"SSP3-7.0 - reserve"	"SSP3-7.0"	"20%"	"reserve"	"12171"	62	1360794	62	1360794	48	1043124
