"mgmt.unit"	"Année"	"scen"	"bonif"	"ssp"	"area.per"	"area.total"
"8663"	2055	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	2.8	72.8
"8663"	2055	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	18.4	68.4
"8663"	2055	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	9.6	78.4
"8663"	2055	"climat stable - reboisement"	"reboisement"	"climat stable"	7.2	52
"8663"	2055	"climat stable - recup70%"	"recup70%"	"climat stable"	3.6	57.2
"8663"	2055	"climat stable - reference"	"reference"	"climat stable"	1.2	70.4
"8663"	2055	"climat stable - reserve"	"reserve"	"climat stable"	8	66.4
"8663"	2055	"climat stable - sans coupe"	"sans coupe"	"climat stable"	9.2	62.8
"8663"	2060	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	8	57.6
"8663"	2060	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	7.6	58.8
"8663"	2060	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	23.6	48.8
"8663"	2060	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	2.8	41.6
"8663"	2060	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	8.8	86.4
"8663"	2060	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	8	60.4
"8663"	2060	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	8	51.6
"8663"	2060	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	3.2	51.6
"8663"	2060	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	1.6	53.6
"8663"	2060	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	2	56.8
"8663"	2060	"climat stable - reboisement"	"reboisement"	"climat stable"	4.4	27.2
"8663"	2060	"climat stable - recup70%"	"recup70%"	"climat stable"	19.2	58
"8663"	2060	"climat stable - reference"	"reference"	"climat stable"	12.4	57.6
"8663"	2060	"climat stable - reserve"	"reserve"	"climat stable"	2	39.6
"8663"	2060	"climat stable - sans coupe"	"sans coupe"	"climat stable"	9.6	42
"8663"	2065	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	4.4	53.6
"8663"	2065	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.6	42.8
"8663"	2065	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	4.4	49.2
"8663"	2065	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	8	44.4
"8663"	2065	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	2.4	82.4
"8663"	2065	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	6.4	57.2
"8663"	2065	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	48.4
"8663"	2065	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	2.4	45.2
"8663"	2065	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	20	67.2
"8663"	2065	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	25.6	69.2
"8663"	2065	"climat stable - reboisement"	"reboisement"	"climat stable"	7.2	32.8
"8663"	2065	"climat stable - recup70%"	"recup70%"	"climat stable"	1.6	54
"8663"	2065	"climat stable - reference"	"reference"	"climat stable"	4.4	46.8
"8663"	2065	"climat stable - reserve"	"reserve"	"climat stable"	3.2	36
"8663"	2065	"climat stable - sans coupe"	"sans coupe"	"climat stable"	5.6	43.2
"8663"	2070	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	8.4	52.8
"8663"	2070	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	4	36.4
"8663"	2070	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	8.8	52.8
"8663"	2070	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	2.4	43.6
"8663"	2070	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	2	80
"8663"	2070	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	14.8	62
"8663"	2070	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	3.2	46.8
"8663"	2070	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	11.6	43.2
"8663"	2070	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	3.6	65.6
"8663"	2070	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	2.8	70.8
"8663"	2070	"climat stable - reboisement"	"reboisement"	"climat stable"	10.4	36.4
"8663"	2070	"climat stable - recup70%"	"recup70%"	"climat stable"	17.6	67.6
"8663"	2070	"climat stable - reference"	"reference"	"climat stable"	8.8	49.2
"8663"	2070	"climat stable - reserve"	"reserve"	"climat stable"	5.2	40.4
"8663"	2070	"climat stable - sans coupe"	"sans coupe"	"climat stable"	9.6	46.4
"8663"	2075	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0.4	41.6
"8663"	2075	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	2.4	34.4
"8663"	2075	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2	47.2
"8663"	2075	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	8	40
"8663"	2075	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	6.4	80
"8663"	2075	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	8.4	60
"8663"	2075	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	11.2	42
"8663"	2075	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	9.2	39.2
"8663"	2075	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	10	63.6
"8663"	2075	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	1.6	66.8
"8663"	2075	"climat stable - reboisement"	"reboisement"	"climat stable"	8.4	41.2
"8663"	2075	"climat stable - recup70%"	"recup70%"	"climat stable"	3.6	54.8
"8663"	2075	"climat stable - reference"	"reference"	"climat stable"	8	46.8
"8663"	2075	"climat stable - reserve"	"reserve"	"climat stable"	2	33.2
"8663"	2075	"climat stable - sans coupe"	"sans coupe"	"climat stable"	6	44
"8663"	2080	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	16.8	52.4
"8663"	2080	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	7.2	36.8
"8663"	2080	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2	43.2
"8663"	2080	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	22.8	54.4
"8663"	2080	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	3.6	77.2
"8663"	2080	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	7.6	56
"8663"	2080	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	7.6	39.2
"8663"	2080	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	8.8	42.8
"8663"	2080	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	12.4	72
"8663"	2080	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	14.8	67.6
"8663"	2080	"climat stable - reboisement"	"reboisement"	"climat stable"	9.6	47.2
"8663"	2080	"climat stable - recup70%"	"recup70%"	"climat stable"	8	61.6
"8663"	2080	"climat stable - reference"	"reference"	"climat stable"	12	54.4
"8663"	2080	"climat stable - reserve"	"reserve"	"climat stable"	2.8	29.6
"8663"	2080	"climat stable - sans coupe"	"sans coupe"	"climat stable"	7.6	49.6
"8663"	2085	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	3.6	45.2
"8663"	2085	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	1.2	32.8
"8663"	2085	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	5.2	45.6
"8663"	2085	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	9.2	56
"8663"	2085	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	7.2	70.4
"8663"	2085	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	7.2	53.2
"8663"	2085	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	4.8	37.6
"8663"	2085	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	18	53.2
"8663"	2085	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	10.4	73.6
"8663"	2085	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	8	63.6
"8663"	2085	"climat stable - reboisement"	"reboisement"	"climat stable"	1.6	46.8
"8663"	2085	"climat stable - recup70%"	"recup70%"	"climat stable"	6.4	57.2
"8663"	2085	"climat stable - reference"	"reference"	"climat stable"	9.2	50.4
"8663"	2085	"climat stable - reserve"	"reserve"	"climat stable"	0.8	24
"8663"	2085	"climat stable - sans coupe"	"sans coupe"	"climat stable"	10.8	56.4
"8663"	2090	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	7.2	46.8
"8663"	2090	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	13.6	36.4
"8663"	2090	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2.8	47.6
"8663"	2090	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	3.6	54.8
"8663"	2090	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	8	38
"8663"	2090	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	6.8	53.6
"8663"	2090	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	18.8	50.4
"8663"	2090	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	4.8	54
"8663"	2090	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	4.4	61.6
"8663"	2090	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	12	65.6
"8663"	2090	"climat stable - reboisement"	"reboisement"	"climat stable"	5.2	46
"8663"	2090	"climat stable - recup70%"	"recup70%"	"climat stable"	2.4	56.8
"8663"	2090	"climat stable - reference"	"reference"	"climat stable"	2	50.8
"8663"	2090	"climat stable - reserve"	"reserve"	"climat stable"	2.8	18.8
"8663"	2090	"climat stable - sans coupe"	"sans coupe"	"climat stable"	1.2	48
"8663"	2095	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	11.2	50
"8663"	2095	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	6.8	36
"8663"	2095	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	4.8	28.8
"8663"	2095	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	5.2	57.2
"8663"	2095	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	5.6	34
"8663"	2095	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	10.4	56
"8663"	2095	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	21.2	64
"8663"	2095	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	7.2	58.4
"8663"	2095	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	9.2	67.6
"8663"	2095	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	4.4	67.6
"8663"	2095	"climat stable - reboisement"	"reboisement"	"climat stable"	7.6	48
"8663"	2095	"climat stable - recup70%"	"recup70%"	"climat stable"	5.6	44.8
"8663"	2095	"climat stable - reference"	"reference"	"climat stable"	7.6	45.6
"8663"	2095	"climat stable - reserve"	"reserve"	"climat stable"	4	20.4
"8663"	2095	"climat stable - sans coupe"	"sans coupe"	"climat stable"	2.4	40.8
"8663"	2100	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	10.4	56.8
"8663"	2100	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	8.8	43.2
"8663"	2100	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	3.6	28.4
"8663"	2100	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.4	50
"8663"	2100	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	6	36.8
"8663"	2100	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	10	58.8
"8663"	2100	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	11.2	73.6
"8663"	2100	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	13.2	70
"8663"	2100	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	20	64.4
"8663"	2100	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	10.8	53.2
"8663"	2100	"climat stable - reboisement"	"reboisement"	"climat stable"	4.8	45.2
"8663"	2100	"climat stable - recup70%"	"recup70%"	"climat stable"	1.2	44
"8663"	2100	"climat stable - reference"	"reference"	"climat stable"	8	51.2
"8663"	2100	"climat stable - reserve"	"reserve"	"climat stable"	0.8	18
"8663"	2100	"climat stable - sans coupe"	"sans coupe"	"climat stable"	14.4	50
"8664"	2025	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	0	0
"8664"	2025	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0	0
"8664"	2025	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0	0
"8664"	2025	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0	0
"8664"	2025	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0	0
"8664"	2025	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	0
"8664"	2025	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	0	0
"8664"	2025	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	0	0
"8664"	2025	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	0	0
"8664"	2025	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	0	0
"8664"	2025	"climat stable - reboisement"	"reboisement"	"climat stable"	0	0
"8664"	2025	"climat stable - recup70%"	"recup70%"	"climat stable"	0	0
"8664"	2025	"climat stable - reference"	"reference"	"climat stable"	0	0
"8664"	2025	"climat stable - reserve"	"reserve"	"climat stable"	0	0
"8664"	2025	"climat stable - sans coupe"	"sans coupe"	"climat stable"	0	0
"8664"	2030	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	4.4	4.4
"8664"	2030	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	15.2	15.2
"8664"	2030	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	2	2
"8664"	2030	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	11.2	11.2
"8664"	2030	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	4	4
"8664"	2030	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	2.8	2.8
"8664"	2030	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	2	2
"8664"	2030	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	12.4	12.4
"8664"	2030	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	5.6	5.6
"8664"	2030	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	5.2	5.2
"8664"	2030	"climat stable - reboisement"	"reboisement"	"climat stable"	12	12
"8664"	2030	"climat stable - recup70%"	"recup70%"	"climat stable"	2.8	2.8
"8664"	2030	"climat stable - reference"	"reference"	"climat stable"	16	16
"8664"	2030	"climat stable - reserve"	"reserve"	"climat stable"	10.4	10.4
"8664"	2030	"climat stable - sans coupe"	"sans coupe"	"climat stable"	4.4	4.4
"8664"	2035	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	5.6	10
"8664"	2035	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	4.4	19.6
"8664"	2035	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	7.2	9.2
"8664"	2035	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	7.2	18.4
"8664"	2035	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	7.2	11.2
"8664"	2035	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	4	6.8
"8664"	2035	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	3.2	4.8
"8664"	2035	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	20.4	32.8
"8664"	2035	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	5.2	10.8
"8664"	2035	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	5.6	10.8
"8664"	2035	"climat stable - reboisement"	"reboisement"	"climat stable"	4.8	16
"8664"	2035	"climat stable - recup70%"	"recup70%"	"climat stable"	15.2	18
"8664"	2035	"climat stable - reference"	"reference"	"climat stable"	5.2	21.2
"8664"	2035	"climat stable - reserve"	"reserve"	"climat stable"	2.4	12.8
"8664"	2035	"climat stable - sans coupe"	"sans coupe"	"climat stable"	12.8	17.2
"8664"	2040	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	8	18
"8664"	2040	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	2.8	22.4
"8664"	2040	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	14	23.2
"8664"	2040	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	10.8	29.2
"8664"	2040	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0.8	12
"8664"	2040	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	8.8	15.6
"8664"	2040	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	8.4	13.2
"8664"	2040	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	4	36.4
"8664"	2040	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	8.4	19.2
"8664"	2040	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	2.4	12.8
"8664"	2040	"climat stable - reboisement"	"reboisement"	"climat stable"	6	21.6
"8664"	2040	"climat stable - recup70%"	"recup70%"	"climat stable"	14	31.6
"8664"	2040	"climat stable - reference"	"reference"	"climat stable"	2.8	24
"8664"	2040	"climat stable - reserve"	"reserve"	"climat stable"	1.2	14
"8664"	2040	"climat stable - sans coupe"	"sans coupe"	"climat stable"	8.8	26
"8664"	2045	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	8	25.6
"8664"	2045	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	3.2	25.6
"8664"	2045	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	6.4	29.2
"8664"	2045	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.8	30
"8664"	2045	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	3.2	15.2
"8664"	2045	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	0	15.6
"8664"	2045	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	12.8	25.2
"8664"	2045	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	3.2	39.2
"8664"	2045	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	6	24.8
"8664"	2045	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	22.4	35.2
"8664"	2045	"climat stable - reboisement"	"reboisement"	"climat stable"	3.6	24.8
"8664"	2045	"climat stable - recup70%"	"recup70%"	"climat stable"	8.8	38.8
"8664"	2045	"climat stable - reference"	"reference"	"climat stable"	0.4	23.6
"8664"	2045	"climat stable - reserve"	"reserve"	"climat stable"	8.8	22.8
"8664"	2045	"climat stable - sans coupe"	"sans coupe"	"climat stable"	2.8	28.8
"8664"	2050	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	10.8	34
"8664"	2050	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	2.4	28
"8664"	2050	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	5.6	34.8
"8664"	2050	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	0.8	30.8
"8664"	2050	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0.8	16
"8664"	2050	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	7.2	22
"8664"	2050	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	10.4	35.2
"8664"	2050	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	14.4	52.4
"8664"	2050	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	4	28
"8664"	2050	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	6.8	41.2
"8664"	2050	"climat stable - reboisement"	"reboisement"	"climat stable"	4	28.4
"8664"	2050	"climat stable - recup70%"	"recup70%"	"climat stable"	10.8	49.2
"8664"	2050	"climat stable - reference"	"reference"	"climat stable"	13.6	36.4
"8664"	2050	"climat stable - reserve"	"reserve"	"climat stable"	3.6	26
"8664"	2050	"climat stable - sans coupe"	"sans coupe"	"climat stable"	3.2	32
"8664"	2055	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	2.4	36.4
"8664"	2055	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	4	31.6
"8664"	2055	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.4	35.2
"8664"	2055	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	9.2	39.2
"8664"	2055	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	28.4	44
"8664"	2055	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	7.6	29.6
"8664"	2055	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	8.8	42.8
"8664"	2055	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	2	53.6
"8664"	2055	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	12	40
"8664"	2055	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	7.2	47.6
"8664"	2055	"climat stable - reboisement"	"reboisement"	"climat stable"	3.2	31.6
"8664"	2055	"climat stable - recup70%"	"recup70%"	"climat stable"	3.2	51.2
"8664"	2055	"climat stable - reference"	"reference"	"climat stable"	6.4	42.8
"8664"	2055	"climat stable - reserve"	"reserve"	"climat stable"	2	28
"8664"	2055	"climat stable - sans coupe"	"sans coupe"	"climat stable"	9.2	39.6
"8664"	2060	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	12.4	48.4
"8664"	2060	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	5.6	36.4
"8664"	2060	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	8	42
"8664"	2060	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	1.2	40.4
"8664"	2060	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	3.6	47.6
"8664"	2060	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	10.8	40
"8664"	2060	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	7.6	50.4
"8664"	2060	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	9.6	62
"8664"	2060	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	2.8	42.4
"8664"	2060	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	2.8	50
"8664"	2060	"climat stable - reboisement"	"reboisement"	"climat stable"	6.8	36.4
"8664"	2060	"climat stable - recup70%"	"recup70%"	"climat stable"	16.8	65.2
"8664"	2060	"climat stable - reference"	"reference"	"climat stable"	4.4	47.2
"8664"	2060	"climat stable - reserve"	"reserve"	"climat stable"	14.8	42.8
"8664"	2060	"climat stable - sans coupe"	"sans coupe"	"climat stable"	2	41.6
"8664"	2065	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	3.6	46
"8664"	2065	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	3.2	24.4
"8664"	2065	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	0.4	40.4
"8664"	2065	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	5.6	35.6
"8664"	2065	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	3.2	46.8
"8664"	2065	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	2.8	39.6
"8664"	2065	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	5.2	53.6
"8664"	2065	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	2.4	51.6
"8664"	2065	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	31.6	62
"8664"	2065	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	25.2	64.4
"8664"	2065	"climat stable - reboisement"	"reboisement"	"climat stable"	6	31.6
"8664"	2065	"climat stable - recup70%"	"recup70%"	"climat stable"	3.6	66
"8664"	2065	"climat stable - reference"	"reference"	"climat stable"	1.2	33.2
"8664"	2065	"climat stable - reserve"	"reserve"	"climat stable"	7.2	38.8
"8664"	2065	"climat stable - sans coupe"	"sans coupe"	"climat stable"	4.8	42
"8664"	2070	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	6.4	45.6
"8664"	2070	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	0.8	20.8
"8664"	2070	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	12.8	46.8
"8664"	2070	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	6.8	34.8
"8664"	2070	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	0.8	40.4
"8664"	2070	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	10	45.2
"8664"	2070	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	4.4	53.2
"8664"	2070	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	6	38.8
"8664"	2070	"SSP3-7.0 - reserve"	"reserve"	"SSP3-7.0"	1.6	58.8
"8664"	2070	"SSP3-7.0 - sans coupe"	"sans coupe"	"SSP3-7.0"	8	67.2
"8664"	2070	"climat stable - reboisement"	"reboisement"	"climat stable"	4	31.2
"8664"	2070	"climat stable - recup70%"	"recup70%"	"climat stable"	10.4	64.8
"8664"	2070	"climat stable - reference"	"reference"	"climat stable"	13.6	41.2
"8664"	2070	"climat stable - reserve"	"reserve"	"climat stable"	11.6	47.2
"8664"	2070	"climat stable - sans coupe"	"sans coupe"	"climat stable"	3.6	32.8
"8664"	2075	"SSP2-4.5 - reboisement"	"reboisement"	"SSP2-4.5"	6.8	45.6
"8664"	2075	"SSP2-4.5 - recup70%"	"recup70%"	"SSP2-4.5"	10	28.4
"8664"	2075	"SSP2-4.5 - reference"	"reference"	"SSP2-4.5"	3.6	36
"8664"	2075	"SSP2-4.5 - reserve"	"reserve"	"SSP2-4.5"	3.2	27.6
"8664"	2075	"SSP2-4.5 - sans coupe"	"sans coupe"	"SSP2-4.5"	1.6	39.6
"8664"	2075	"SSP3-7.0 - reboisement"	"reboisement"	"SSP3-7.0"	14.8	50
"8664"	2075	"SSP3-7.0 - recup70%"	"recup70%"	"SSP3-7.0 "	2	47.2
"8664"	2075	"SSP3-7.0 - reference"	"reference"	"SSP3-7.0 "	6.4	42.4
