"mgmt.unit"	"Année"	"scen"	"age.class"	"area"	"Proportion"
"8751"	2030	"SSP3-7.0 - reserve"	"C10"	1867.2	0.448
"8751"	2030	"SSP3-7.0 - reserve"	"C30"	521.6	0.125
"8751"	2030	"SSP3-7.0 - reserve"	"C50"	1029.6	0.247
"8751"	2030	"SSP3-7.0 - reserve"	"C70"	142	0.034
"8751"	2030	"SSP3-7.0 - reserve"	"C90"	234	0.056
"8751"	2030	"SSP3-7.0 - reserve"	"OLD"	373.6	0.09
"8751"	2030	"SSP3-7.0 - sans coupe"	"C10"	1663.2	0.399
"8751"	2030	"SSP3-7.0 - sans coupe"	"C30"	494.8	0.119
"8751"	2030	"SSP3-7.0 - sans coupe"	"C50"	1007.6	0.242
"8751"	2030	"SSP3-7.0 - sans coupe"	"C70"	156.4	0.038
"8751"	2030	"SSP3-7.0 - sans coupe"	"C90"	286.4	0.069
"8751"	2030	"SSP3-7.0 - sans coupe"	"OLD"	559.6	0.134
"8751"	2030	"SSP3-7.0 - sans feu"	"C10"	1814.8	0.435
"8751"	2030	"SSP3-7.0 - sans feu"	"C30"	528.4	0.127
"8751"	2030	"SSP3-7.0 - sans feu"	"C50"	1063.2	0.255
"8751"	2030	"SSP3-7.0 - sans feu"	"C70"	146	0.035
"8751"	2030	"SSP3-7.0 - sans feu"	"C90"	237.2	0.057
"8751"	2030	"SSP3-7.0 - sans feu"	"OLD"	378.4	0.091
"8751"	2030	"SSP3-7.0 - sans pert"	"C10"	1528	0.367
"8751"	2030	"SSP3-7.0 - sans pert"	"C30"	516	0.124
"8751"	2030	"SSP3-7.0 - sans pert"	"C50"	1080	0.259
"8751"	2030	"SSP3-7.0 - sans pert"	"C70"	172	0.041
"8751"	2030	"SSP3-7.0 - sans pert"	"C90"	296	0.071
"8751"	2030	"SSP3-7.0 - sans pert"	"OLD"	576	0.138
"8751"	2030	"climat stable - reboisement"	"C10"	1856.8	0.445
"8751"	2030	"climat stable - reboisement"	"C30"	518.4	0.124
"8751"	2030	"climat stable - reboisement"	"C50"	1046.8	0.251
"8751"	2030	"climat stable - reboisement"	"C70"	140	0.034
"8751"	2030	"climat stable - reboisement"	"C90"	231.2	0.055
"8751"	2030	"climat stable - reboisement"	"OLD"	374.8	0.09
"8751"	2030	"climat stable - recup70%"	"C10"	1807.2	0.434
"8751"	2030	"climat stable - recup70%"	"C30"	516.8	0.124
"8751"	2030	"climat stable - recup70%"	"C50"	1064	0.255
"8751"	2030	"climat stable - recup70%"	"C70"	148	0.036
"8751"	2030	"climat stable - recup70%"	"C90"	230	0.055
"8751"	2030	"climat stable - recup70%"	"OLD"	402	0.096
"8751"	2030	"climat stable - reference"	"C10"	1896.4	0.455
"8751"	2030	"climat stable - reference"	"C30"	511.6	0.123
"8751"	2030	"climat stable - reference"	"C50"	1040.4	0.25
"8751"	2030	"climat stable - reference"	"C70"	136	0.033
"8751"	2030	"climat stable - reference"	"C90"	228.8	0.055
"8751"	2030	"climat stable - reference"	"OLD"	354.8	0.085
"8751"	2030	"climat stable - reserve"	"C10"	1829.6	0.439
"8751"	2030	"climat stable - reserve"	"C30"	521.2	0.125
"8751"	2030	"climat stable - reserve"	"C50"	1066.4	0.256
"8751"	2030	"climat stable - reserve"	"C70"	146.4	0.035
"8751"	2030	"climat stable - reserve"	"C90"	227.2	0.055
"8751"	2030	"climat stable - reserve"	"OLD"	377.2	0.09
"8751"	2030	"climat stable - sans coupe"	"C10"	1542.4	0.37
"8751"	2030	"climat stable - sans coupe"	"C30"	513.2	0.123
"8751"	2030	"climat stable - sans coupe"	"C50"	1076.4	0.258
"8751"	2030	"climat stable - sans coupe"	"C70"	171.6	0.041
"8751"	2030	"climat stable - sans coupe"	"C90"	294.4	0.071
"8751"	2030	"climat stable - sans coupe"	"OLD"	570	0.137
"8751"	2030	"climat stable - sans feu"	"C10"	1814	0.435
"8751"	2030	"climat stable - sans feu"	"C30"	525.6	0.126
"8751"	2030	"climat stable - sans feu"	"C50"	1071.2	0.257
"8751"	2030	"climat stable - sans feu"	"C70"	147.6	0.035
"8751"	2030	"climat stable - sans feu"	"C90"	230	0.055
"8751"	2030	"climat stable - sans feu"	"OLD"	379.6	0.091
"8751"	2030	"climat stable - sans pert"	"C10"	1528	0.367
"8751"	2030	"climat stable - sans pert"	"C30"	516	0.124
"8751"	2030	"climat stable - sans pert"	"C50"	1080	0.259
"8751"	2030	"climat stable - sans pert"	"C70"	172	0.041
"8751"	2030	"climat stable - sans pert"	"C90"	296	0.071
"8751"	2030	"climat stable - sans pert"	"OLD"	576	0.138
"8751"	2035	"SSP2-4.5 - reboisement"	"C10"	1934.4	0.464
"8751"	2035	"SSP2-4.5 - reboisement"	"C30"	439.6	0.105
"8751"	2035	"SSP2-4.5 - reboisement"	"C50"	803.6	0.193
"8751"	2035	"SSP2-4.5 - reboisement"	"C70"	465.2	0.112
"8751"	2035	"SSP2-4.5 - reboisement"	"C90"	186.4	0.045
"8751"	2035	"SSP2-4.5 - reboisement"	"OLD"	338.8	0.081
"8751"	2035	"SSP2-4.5 - recup70%"	"C10"	1936	0.464
"8751"	2035	"SSP2-4.5 - recup70%"	"C30"	432.4	0.104
"8751"	2035	"SSP2-4.5 - recup70%"	"C50"	786	0.189
"8751"	2035	"SSP2-4.5 - recup70%"	"C70"	446.8	0.107
"8751"	2035	"SSP2-4.5 - recup70%"	"C90"	196.4	0.047
"8751"	2035	"SSP2-4.5 - recup70%"	"OLD"	370.4	0.089
"8751"	2035	"SSP2-4.5 - reference"	"C10"	1976	0.474
"8751"	2035	"SSP2-4.5 - reference"	"C30"	446.8	0.107
"8751"	2035	"SSP2-4.5 - reference"	"C50"	780.8	0.187
"8751"	2035	"SSP2-4.5 - reference"	"C70"	436.4	0.105
"8751"	2035	"SSP2-4.5 - reference"	"C90"	186.4	0.045
"8751"	2035	"SSP2-4.5 - reference"	"OLD"	341.6	0.082
"8751"	2035	"SSP2-4.5 - reserve"	"C10"	1936	0.464
"8751"	2035	"SSP2-4.5 - reserve"	"C30"	431.2	0.103
"8751"	2035	"SSP2-4.5 - reserve"	"C50"	780.8	0.187
"8751"	2035	"SSP2-4.5 - reserve"	"C70"	459.2	0.11
"8751"	2035	"SSP2-4.5 - reserve"	"C90"	198.4	0.048
"8751"	2035	"SSP2-4.5 - reserve"	"OLD"	362.4	0.087
"8751"	2035	"SSP2-4.5 - sans coupe"	"C10"	1685.6	0.404
"8751"	2035	"SSP2-4.5 - sans coupe"	"C30"	411.6	0.099
"8751"	2035	"SSP2-4.5 - sans coupe"	"C50"	740.8	0.178
"8751"	2035	"SSP2-4.5 - sans coupe"	"C70"	470.4	0.113
"8751"	2035	"SSP2-4.5 - sans coupe"	"C90"	265.2	0.064
"8751"	2035	"SSP2-4.5 - sans coupe"	"OLD"	594.4	0.143
"8751"	2035	"SSP2-4.5 - sans feu"	"C10"	1871.2	0.449
"8751"	2035	"SSP2-4.5 - sans feu"	"C30"	448.8	0.108
"8751"	2035	"SSP2-4.5 - sans feu"	"C50"	825.6	0.198
"8751"	2035	"SSP2-4.5 - sans feu"	"C70"	473.2	0.114
"8751"	2035	"SSP2-4.5 - sans feu"	"C90"	196.8	0.047
"8751"	2035	"SSP2-4.5 - sans feu"	"OLD"	352.4	0.085
"8751"	2035	"SSP2-4.5 - sans pert"	"C10"	1456	0.349
"8751"	2035	"SSP2-4.5 - sans pert"	"C30"	436	0.105
"8751"	2035	"SSP2-4.5 - sans pert"	"C50"	820	0.197
"8751"	2035	"SSP2-4.5 - sans pert"	"C70"	532	0.128
"8751"	2035	"SSP2-4.5 - sans pert"	"C90"	280	0.067
"8751"	2035	"SSP2-4.5 - sans pert"	"OLD"	644	0.155
"8751"	2035	"SSP3-7.0 - reboisement"	"C10"	2009.6	0.482
"8751"	2035	"SSP3-7.0 - reboisement"	"C30"	432	0.104
"8751"	2035	"SSP3-7.0 - reboisement"	"C50"	768	0.184
"8751"	2035	"SSP3-7.0 - reboisement"	"C70"	427.2	0.102
"8751"	2035	"SSP3-7.0 - reboisement"	"C90"	188	0.045
"8751"	2035	"SSP3-7.0 - reboisement"	"OLD"	343.2	0.082
"8751"	2035	"SSP3-7.0 - recup70%"	"C10"	1886.4	0.453
"8751"	2035	"SSP3-7.0 - recup70%"	"C30"	438.4	0.105
"8751"	2035	"SSP3-7.0 - recup70%"	"C50"	804.8	0.193
"8751"	2035	"SSP3-7.0 - recup70%"	"C70"	467.2	0.112
"8751"	2035	"SSP3-7.0 - recup70%"	"C90"	195.6	0.047
"8751"	2035	"SSP3-7.0 - recup70%"	"OLD"	375.6	0.09
"8751"	2035	"SSP3-7.0 - reference"	"C10"	1945.6	0.467
"8751"	2035	"SSP3-7.0 - reference"	"C30"	438.8	0.105
"8751"	2035	"SSP3-7.0 - reference"	"C50"	788	0.189
"8751"	2035	"SSP3-7.0 - reference"	"C70"	457.6	0.11
"8751"	2035	"SSP3-7.0 - reference"	"C90"	186.4	0.045
"8751"	2035	"SSP3-7.0 - reference"	"OLD"	351.6	0.084
"8751"	2035	"SSP3-7.0 - reserve"	"C10"	1936.8	0.465
"8751"	2035	"SSP3-7.0 - reserve"	"C30"	432	0.104
"8751"	2035	"SSP3-7.0 - reserve"	"C50"	788.4	0.189
"8751"	2035	"SSP3-7.0 - reserve"	"C70"	466.4	0.112
"8751"	2035	"SSP3-7.0 - reserve"	"C90"	194.8	0.047
"8751"	2035	"SSP3-7.0 - reserve"	"OLD"	349.6	0.084
"8751"	2035	"SSP3-7.0 - sans coupe"	"C10"	1634.8	0.392
"8751"	2035	"SSP3-7.0 - sans coupe"	"C30"	415.6	0.1
"8751"	2035	"SSP3-7.0 - sans coupe"	"C50"	754.4	0.181
"8751"	2035	"SSP3-7.0 - sans coupe"	"C70"	486.4	0.117
"8751"	2035	"SSP3-7.0 - sans coupe"	"C90"	265.2	0.064
"8751"	2035	"SSP3-7.0 - sans coupe"	"OLD"	611.6	0.147
"8751"	2035	"SSP3-7.0 - sans feu"	"C10"	1871.6	0.449
"8751"	2035	"SSP3-7.0 - sans feu"	"C30"	450.8	0.108
"8751"	2035	"SSP3-7.0 - sans feu"	"C50"	820.4	0.197
"8751"	2035	"SSP3-7.0 - sans feu"	"C70"	469.6	0.113
"8751"	2035	"SSP3-7.0 - sans feu"	"C90"	197.2	0.047
"8751"	2035	"SSP3-7.0 - sans feu"	"OLD"	358.4	0.086
"8751"	2035	"SSP3-7.0 - sans pert"	"C10"	1456	0.349
"8751"	2035	"SSP3-7.0 - sans pert"	"C30"	436	0.105
"8751"	2035	"SSP3-7.0 - sans pert"	"C50"	820	0.197
"8751"	2035	"SSP3-7.0 - sans pert"	"C70"	532	0.128
"8751"	2035	"SSP3-7.0 - sans pert"	"C90"	280	0.067
"8751"	2035	"SSP3-7.0 - sans pert"	"OLD"	644	0.155
"8751"	2035	"climat stable - reboisement"	"C10"	1941.2	0.466
"8751"	2035	"climat stable - reboisement"	"C30"	437.6	0.105
"8751"	2035	"climat stable - reboisement"	"C50"	804	0.193
"8751"	2035	"climat stable - reboisement"	"C70"	442	0.106
"8751"	2035	"climat stable - reboisement"	"C90"	188	0.045
"8751"	2035	"climat stable - reboisement"	"OLD"	355.2	0.085
"8751"	2035	"climat stable - recup70%"	"C10"	1916.8	0.46
"8751"	2035	"climat stable - recup70%"	"C30"	431.2	0.103
"8751"	2035	"climat stable - recup70%"	"C50"	803.6	0.193
"8751"	2035	"climat stable - recup70%"	"C70"	470.4	0.113
"8751"	2035	"climat stable - recup70%"	"C90"	185.2	0.044
"8751"	2035	"climat stable - recup70%"	"OLD"	360.8	0.087
"8751"	2035	"climat stable - reference"	"C10"	1981.6	0.475
"8751"	2035	"climat stable - reference"	"C30"	432	0.104
"8751"	2035	"climat stable - reference"	"C50"	784	0.188
"8751"	2035	"climat stable - reference"	"C70"	446.4	0.107
"8751"	2035	"climat stable - reference"	"C90"	189.2	0.045
"8751"	2035	"climat stable - reference"	"OLD"	334.8	0.08
"8751"	2035	"climat stable - reserve"	"C10"	1916.4	0.46
"8751"	2035	"climat stable - reserve"	"C30"	432.4	0.104
"8751"	2035	"climat stable - reserve"	"C50"	795.6	0.191
"8751"	2035	"climat stable - reserve"	"C70"	464	0.111
"8751"	2035	"climat stable - reserve"	"C90"	199.2	0.048
"8751"	2035	"climat stable - reserve"	"OLD"	360.4	0.086
"8751"	2035	"climat stable - sans coupe"	"C10"	1503.6	0.361
"8751"	2035	"climat stable - sans coupe"	"C30"	430.8	0.103
"8751"	2035	"climat stable - sans coupe"	"C50"	800.8	0.192
"8751"	2035	"climat stable - sans coupe"	"C70"	525.6	0.126
"8751"	2035	"climat stable - sans coupe"	"C90"	278	0.067
"8751"	2035	"climat stable - sans coupe"	"OLD"	629.2	0.151
"8751"	2035	"climat stable - sans feu"	"C10"	1870	0.449
"8751"	2035	"climat stable - sans feu"	"C30"	446.4	0.107
"8751"	2035	"climat stable - sans feu"	"C50"	824.8	0.198
"8751"	2035	"climat stable - sans feu"	"C70"	468.8	0.112
"8751"	2035	"climat stable - sans feu"	"C90"	198	0.048
"8751"	2035	"climat stable - sans feu"	"OLD"	360	0.086
"8751"	2035	"climat stable - sans pert"	"C10"	1456	0.349
"8751"	2035	"climat stable - sans pert"	"C30"	436	0.105
"8751"	2035	"climat stable - sans pert"	"C50"	820	0.197
"8751"	2035	"climat stable - sans pert"	"C70"	532	0.128
"8751"	2035	"climat stable - sans pert"	"C90"	280	0.067
"8751"	2035	"climat stable - sans pert"	"OLD"	644	0.155
"8751"	2040	"SSP2-4.5 - reboisement"	"C10"	2010.4	0.482
"8751"	2040	"SSP2-4.5 - reboisement"	"C30"	374.8	0.09
"8751"	2040	"SSP2-4.5 - reboisement"	"C50"	639.6	0.153
"8751"	2040	"SSP2-4.5 - reboisement"	"C70"	678.8	0.163
"8751"	2040	"SSP2-4.5 - reboisement"	"C90"	134	0.032
"8751"	2040	"SSP2-4.5 - reboisement"	"OLD"	330.4	0.079
"8751"	2040	"SSP2-4.5 - recup70%"	"C10"	1997.2	0.479
"8751"	2040	"SSP2-4.5 - recup70%"	"C30"	370.8	0.089
"8751"	2040	"SSP2-4.5 - recup70%"	"C50"	634.4	0.152
"8751"	2040	"SSP2-4.5 - recup70%"	"C70"	662.4	0.159
"8751"	2040	"SSP2-4.5 - recup70%"	"C90"	138	0.033
"8751"	2040	"SSP2-4.5 - recup70%"	"OLD"	365.2	0.088
"8751"	2040	"SSP2-4.5 - reference"	"C10"	2134.4	0.512
"8751"	2040	"SSP2-4.5 - reference"	"C30"	372	0.089
"8751"	2040	"SSP2-4.5 - reference"	"C50"	592	0.142
"8751"	2040	"SSP2-4.5 - reference"	"C70"	614.8	0.148
"8751"	2040	"SSP2-4.5 - reference"	"C90"	129.6	0.031
"8751"	2040	"SSP2-4.5 - reference"	"OLD"	325.2	0.078
"8751"	2040	"SSP2-4.5 - reserve"	"C10"	2006.4	0.481
"8751"	2040	"SSP2-4.5 - reserve"	"C30"	363.6	0.087
"8751"	2040	"SSP2-4.5 - reserve"	"C50"	617.6	0.148
"8751"	2040	"SSP2-4.5 - reserve"	"C70"	682.8	0.164
"8751"	2040	"SSP2-4.5 - reserve"	"C90"	145.6	0.035
"8751"	2040	"SSP2-4.5 - reserve"	"OLD"	352	0.084
"8751"	2040	"SSP2-4.5 - sans coupe"	"C10"	1654	0.397
"8751"	2040	"SSP2-4.5 - sans coupe"	"C30"	348.8	0.084
"8751"	2040	"SSP2-4.5 - sans coupe"	"C50"	582	0.14
"8751"	2040	"SSP2-4.5 - sans coupe"	"C70"	717.6	0.172
"8751"	2040	"SSP2-4.5 - sans coupe"	"C90"	203.6	0.049
"8751"	2040	"SSP2-4.5 - sans coupe"	"OLD"	662	0.159
"8751"	2040	"SSP2-4.5 - sans feu"	"C10"	1916.4	0.46
"8751"	2040	"SSP2-4.5 - sans feu"	"C30"	384.4	0.092
"8751"	2040	"SSP2-4.5 - sans feu"	"C50"	666	0.16
"8751"	2040	"SSP2-4.5 - sans feu"	"C70"	710.4	0.17
"8751"	2040	"SSP2-4.5 - sans feu"	"C90"	138	0.033
"8751"	2040	"SSP2-4.5 - sans feu"	"OLD"	352.8	0.085
"8751"	2040	"SSP2-4.5 - sans pert"	"C10"	1372	0.329
"8751"	2040	"SSP2-4.5 - sans pert"	"C30"	372	0.089
"8751"	2040	"SSP2-4.5 - sans pert"	"C50"	648	0.155
"8751"	2040	"SSP2-4.5 - sans pert"	"C70"	824	0.198
"8751"	2040	"SSP2-4.5 - sans pert"	"C90"	224	0.054
"8751"	2040	"SSP2-4.5 - sans pert"	"OLD"	728	0.175
"8751"	2040	"SSP3-7.0 - reboisement"	"C10"	2079.6	0.499
"8751"	2040	"SSP3-7.0 - reboisement"	"C30"	368.4	0.088
"8751"	2040	"SSP3-7.0 - reboisement"	"C50"	618	0.148
"8751"	2040	"SSP3-7.0 - reboisement"	"C70"	633.6	0.152
"8751"	2040	"SSP3-7.0 - reboisement"	"C90"	134.8	0.032
"8751"	2040	"SSP3-7.0 - reboisement"	"OLD"	333.6	0.08
"8751"	2040	"SSP3-7.0 - recup70%"	"C10"	1971.2	0.473
"8751"	2040	"SSP3-7.0 - recup70%"	"C30"	372	0.089
"8751"	2040	"SSP3-7.0 - recup70%"	"C50"	644	0.155
"8751"	2040	"SSP3-7.0 - recup70%"	"C70"	690	0.166
"8751"	2040	"SSP3-7.0 - recup70%"	"C90"	144	0.035
"8751"	2040	"SSP3-7.0 - recup70%"	"OLD"	346.8	0.083
"8751"	2040	"SSP3-7.0 - reference"	"C10"	2077.2	0.498
"8751"	2040	"SSP3-7.0 - reference"	"C30"	364.8	0.088
"8751"	2040	"SSP3-7.0 - reference"	"C50"	616	0.148
"8751"	2040	"SSP3-7.0 - reference"	"C70"	648.8	0.156
"8751"	2040	"SSP3-7.0 - reference"	"C90"	130.8	0.031
"8751"	2040	"SSP3-7.0 - reference"	"OLD"	330.4	0.079
"8751"	2040	"SSP3-7.0 - reserve"	"C10"	2001.6	0.48
"8751"	2040	"SSP3-7.0 - reserve"	"C30"	364.8	0.088
"8751"	2040	"SSP3-7.0 - reserve"	"C50"	624.8	0.15
"8751"	2040	"SSP3-7.0 - reserve"	"C70"	682.4	0.164
"8751"	2040	"SSP3-7.0 - reserve"	"C90"	145.6	0.035
"8751"	2040	"SSP3-7.0 - reserve"	"OLD"	348.8	0.084
"8751"	2040	"SSP3-7.0 - sans coupe"	"C10"	1600	0.384
"8751"	2040	"SSP3-7.0 - sans coupe"	"C30"	350	0.084
"8751"	2040	"SSP3-7.0 - sans coupe"	"C50"	588.8	0.141
"8751"	2040	"SSP3-7.0 - sans coupe"	"C70"	746.4	0.179
"8751"	2040	"SSP3-7.0 - sans coupe"	"C90"	207.6	0.05
"8751"	2040	"SSP3-7.0 - sans coupe"	"OLD"	675.2	0.162
"8751"	2040	"SSP3-7.0 - sans feu"	"C10"	1916.8	0.46
"8751"	2040	"SSP3-7.0 - sans feu"	"C30"	385.2	0.092
"8751"	2040	"SSP3-7.0 - sans feu"	"C50"	665.2	0.16
"8751"	2040	"SSP3-7.0 - sans feu"	"C70"	700.4	0.168
"8751"	2040	"SSP3-7.0 - sans feu"	"C90"	143.2	0.034
"8751"	2040	"SSP3-7.0 - sans feu"	"OLD"	357.2	0.086
"8751"	2040	"SSP3-7.0 - sans pert"	"C10"	1372	0.329
"8751"	2040	"SSP3-7.0 - sans pert"	"C30"	372	0.089
"8751"	2040	"SSP3-7.0 - sans pert"	"C50"	648	0.155
"8751"	2040	"SSP3-7.0 - sans pert"	"C70"	824	0.198
"8751"	2040	"SSP3-7.0 - sans pert"	"C90"	224	0.054
"8751"	2040	"SSP3-7.0 - sans pert"	"OLD"	728	0.175
"8751"	2040	"climat stable - reboisement"	"C10"	1999.2	0.48
"8751"	2040	"climat stable - reboisement"	"C30"	374.8	0.09
"8751"	2040	"climat stable - reboisement"	"C50"	644.4	0.155
"8751"	2040	"climat stable - reboisement"	"C70"	665.2	0.16
"8751"	2040	"climat stable - reboisement"	"C90"	138	0.033
"8751"	2040	"climat stable - reboisement"	"OLD"	346.4	0.083
"8751"	2040	"climat stable - recup70%"	"C10"	1970.4	0.473
"8751"	2040	"climat stable - recup70%"	"C30"	364.4	0.087
"8751"	2040	"climat stable - recup70%"	"C50"	646.8	0.155
"8751"	2040	"climat stable - recup70%"	"C70"	705.2	0.169
"8751"	2040	"climat stable - recup70%"	"C90"	132.8	0.032
"8751"	2040	"climat stable - recup70%"	"OLD"	348.4	0.084
"8751"	2040	"climat stable - reference"	"C10"	2062.4	0.495
"8751"	2040	"climat stable - reference"	"C30"	364.8	0.088
"8751"	2040	"climat stable - reference"	"C50"	627.6	0.151
"8751"	2040	"climat stable - reference"	"C70"	656	0.157
"8751"	2040	"climat stable - reference"	"C90"	131.6	0.032
"8751"	2040	"climat stable - reference"	"OLD"	325.6	0.078
"8751"	2040	"climat stable - reserve"	"C10"	2000	0.48
"8751"	2040	"climat stable - reserve"	"C30"	358	0.086
"8751"	2040	"climat stable - reserve"	"C50"	628.4	0.151
"8751"	2040	"climat stable - reserve"	"C70"	683.6	0.164
"8751"	2040	"climat stable - reserve"	"C90"	142	0.034
"8751"	2040	"climat stable - reserve"	"OLD"	356	0.085
"8751"	2040	"climat stable - sans coupe"	"C10"	1442.8	0.346
"8751"	2040	"climat stable - sans coupe"	"C30"	367.6	0.088
"8751"	2040	"climat stable - sans coupe"	"C50"	632.8	0.152
"8751"	2040	"climat stable - sans coupe"	"C70"	801.2	0.192
"8751"	2040	"climat stable - sans coupe"	"C90"	220	0.053
"8751"	2040	"climat stable - sans coupe"	"OLD"	703.6	0.169
"8751"	2040	"climat stable - sans feu"	"C10"	1915.6	0.46
"8751"	2040	"climat stable - sans feu"	"C30"	382.8	0.092
"8751"	2040	"climat stable - sans feu"	"C50"	668	0.16
"8751"	2040	"climat stable - sans feu"	"C70"	704.4	0.169
"8751"	2040	"climat stable - sans feu"	"C90"	141.6	0.034
"8751"	2040	"climat stable - sans feu"	"OLD"	355.6	0.085
"8751"	2040	"climat stable - sans pert"	"C10"	1372	0.329
"8751"	2040	"climat stable - sans pert"	"C30"	372	0.089
"8751"	2040	"climat stable - sans pert"	"C50"	648	0.155
"8751"	2040	"climat stable - sans pert"	"C70"	824	0.198
"8751"	2040	"climat stable - sans pert"	"C90"	224	0.054
"8751"	2040	"climat stable - sans pert"	"OLD"	728	0.175
"8751"	2045	"SSP2-4.5 - reboisement"	"C10"	965.2	0.232
"8751"	2045	"SSP2-4.5 - reboisement"	"C30"	1490	0.357
"8751"	2045	"SSP2-4.5 - reboisement"	"C50"	550.4	0.132
"8751"	2045	"SSP2-4.5 - reboisement"	"C70"	726.4	0.174
"8751"	2045	"SSP2-4.5 - reboisement"	"C90"	91.2	0.022
"8751"	2045	"SSP2-4.5 - reboisement"	"OLD"	344.8	0.083
"8751"	2045	"SSP2-4.5 - recup70%"	"C10"	917.6	0.22
"8751"	2045	"SSP2-4.5 - recup70%"	"C30"	1470.4	0.353
"8751"	2045	"SSP2-4.5 - recup70%"	"C50"	560.4	0.134
"8751"	2045	"SSP2-4.5 - recup70%"	"C70"	745.2	0.179
"8751"	2045	"SSP2-4.5 - recup70%"	"C90"	97.2	0.023
"8751"	2045	"SSP2-4.5 - recup70%"	"OLD"	377.2	0.09
"8751"	2045	"SSP2-4.5 - reference"	"C10"	1068.8	0.256
"8751"	2045	"SSP2-4.5 - reference"	"C30"	1498	0.359
"8751"	2045	"SSP2-4.5 - reference"	"C50"	523.6	0.126
"8751"	2045	"SSP2-4.5 - reference"	"C70"	649.6	0.156
"8751"	2045	"SSP2-4.5 - reference"	"C90"	85.6	0.021
"8751"	2045	"SSP2-4.5 - reference"	"OLD"	342.4	0.082
"8751"	2045	"SSP2-4.5 - reserve"	"C10"	962.4	0.231
"8751"	2045	"SSP2-4.5 - reserve"	"C30"	1427.6	0.343
"8751"	2045	"SSP2-4.5 - reserve"	"C50"	543.2	0.13
"8751"	2045	"SSP2-4.5 - reserve"	"C70"	757.6	0.182
"8751"	2045	"SSP2-4.5 - reserve"	"C90"	106.4	0.026
"8751"	2045	"SSP2-4.5 - reserve"	"OLD"	370.8	0.089
"8751"	2045	"SSP2-4.5 - sans coupe"	"C10"	680.4	0.163
"8751"	2045	"SSP2-4.5 - sans coupe"	"C30"	1244.8	0.299
"8751"	2045	"SSP2-4.5 - sans coupe"	"C50"	512.4	0.123
"8751"	2045	"SSP2-4.5 - sans coupe"	"C70"	835.6	0.2
"8751"	2045	"SSP2-4.5 - sans coupe"	"C90"	171.6	0.041
"8751"	2045	"SSP2-4.5 - sans coupe"	"OLD"	723.2	0.174
"8751"	2045	"SSP2-4.5 - sans feu"	"C10"	690.4	0.166
"8751"	2045	"SSP2-4.5 - sans feu"	"C30"	1597.6	0.383
"8751"	2045	"SSP2-4.5 - sans feu"	"C50"	595.6	0.143
"8751"	2045	"SSP2-4.5 - sans feu"	"C70"	801.2	0.192
"8751"	2045	"SSP2-4.5 - sans feu"	"C90"	104	0.025
"8751"	2045	"SSP2-4.5 - sans feu"	"OLD"	379.2	0.091
"8751"	2045	"SSP2-4.5 - sans pert"	"C10"	196.8	0.047
"8751"	2045	"SSP2-4.5 - sans pert"	"C30"	1407.2	0.338
"8751"	2045	"SSP2-4.5 - sans pert"	"C50"	572	0.137
"8751"	2045	"SSP2-4.5 - sans pert"	"C70"	988	0.237
"8751"	2045	"SSP2-4.5 - sans pert"	"C90"	196	0.047
"8751"	2045	"SSP2-4.5 - sans pert"	"OLD"	808	0.194
"8751"	2045	"SSP3-7.0 - reboisement"	"C10"	951.6	0.228
"8751"	2045	"SSP3-7.0 - reboisement"	"C30"	1506.4	0.361
"8751"	2045	"SSP3-7.0 - reboisement"	"C50"	550.8	0.132
"8751"	2045	"SSP3-7.0 - reboisement"	"C70"	720.4	0.173
"8751"	2045	"SSP3-7.0 - reboisement"	"C90"	95.2	0.023
"8751"	2045	"SSP3-7.0 - reboisement"	"OLD"	343.6	0.082
"8751"	2045	"SSP3-7.0 - recup70%"	"C10"	891.2	0.214
"8751"	2045	"SSP3-7.0 - recup70%"	"C30"	1460.8	0.35
"8751"	2045	"SSP3-7.0 - recup70%"	"C50"	574.4	0.138
"8751"	2045	"SSP3-7.0 - recup70%"	"C70"	771.6	0.185
"8751"	2045	"SSP3-7.0 - recup70%"	"C90"	104.4	0.025
"8751"	2045	"SSP3-7.0 - recup70%"	"OLD"	365.6	0.088
"8751"	2045	"SSP3-7.0 - reference"	"C10"	955.2	0.229
"8751"	2045	"SSP3-7.0 - reference"	"C30"	1498.4	0.36
"8751"	2045	"SSP3-7.0 - reference"	"C50"	555.6	0.133
"8751"	2045	"SSP3-7.0 - reference"	"C70"	716	0.172
"8751"	2045	"SSP3-7.0 - reference"	"C90"	92	0.022
"8751"	2045	"SSP3-7.0 - reference"	"OLD"	350.8	0.084
"8751"	2045	"SSP3-7.0 - reserve"	"C10"	984.8	0.236
"8751"	2045	"SSP3-7.0 - reserve"	"C30"	1428.8	0.343
"8751"	2045	"SSP3-7.0 - reserve"	"C50"	544.8	0.131
"8751"	2045	"SSP3-7.0 - reserve"	"C70"	738.8	0.177
"8751"	2045	"SSP3-7.0 - reserve"	"C90"	111.2	0.027
"8751"	2045	"SSP3-7.0 - reserve"	"OLD"	359.6	0.086
"8751"	2045	"SSP3-7.0 - sans coupe"	"C10"	550.4	0.132
"8751"	2045	"SSP3-7.0 - sans coupe"	"C30"	1302	0.312
"8751"	2045	"SSP3-7.0 - sans coupe"	"C50"	514	0.123
"8751"	2045	"SSP3-7.0 - sans coupe"	"C70"	894.4	0.215
"8751"	2045	"SSP3-7.0 - sans coupe"	"C90"	176	0.042
